"id","bookId","day","flowType","type","payType","money","name","description"
"691641f4-e35e-41c9-938c-5a2246bd58ea","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-19","收入","投资理财","京东金融","0.03","京东小金库收益","京东小金库-小金库零用钱-"
"66eac42e-1141-421f-ad94-21ec748eefae","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-18","不计收支","投资理财","支付宝","0.93","易方达增金宝A","余额宝-2024.05.17-收益发放-"
"e4c2b133-545a-4072-aea4-63ccaa51b5a1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-18","支出","文化休闲","支付宝","6","上海宽娱数码科技有限公司","购买B币-"
"fee88100-58bd-4212-a724-c3636fd7e69f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-18","收入","投资理财","京东金融","0.03","京东小金库收益","京东小金库-小金库零用钱-"
"216433bb-aeae-472c-ab7d-8f6cfec49859","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","支出","日用百货","支付宝","0.06","一点**纳","L形免打孔挂钩无痕强力自粘钩厨房无多功能死角收纳架高粘度粘钩-"
"15c3d143-b1e3-4369-945d-160ecccca81d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","不计收支","投资理财","支付宝","0.93","易方达增金宝A","余额宝-2024.05.16-收益发放-"
"8f4e14c3-451f-4bd9-b13f-046ac047a18b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","支出","亲友代付","微信","22","亲属卡","A 潇潇-招商银行储蓄卡(5196)-/"
"50a2e53d-f8e0-40ce-bc3a-83fefcefd0dc","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","支出","亲友代付","微信","5","亲属卡","A 潇潇-零钱-/"
"e9acf2c8-9f47-4582-8d20-e75fbf9e7ff6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","收入","投资理财","京东金融","0.03","京东小金库收益","京东小金库-小金库零用钱-"
"8adc7217-d9ea-40a6-b702-1bd796511f29","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-17","支出","美容美发","京东金融","8.31","舒客专效护龈维他命牙膏香橙薄荷120g清新口气新老随机发","京东平台商户-京东白条-"
"822b9afb-f7f6-4a7e-a2ed-7bf918ad336d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","支出","日用百货","支付宝","10.25","天**","LG竹盐精品草本保湿香洗澡洗手洗脸沐浴皂男女士清洁肥皂110g*3-"
"37c2ebe2-10fa-419f-bf6f-06a7717eb8aa","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","不计收支","投资理财","支付宝","0.92","易方达增金宝A","余额宝-2024.05.15-收益发放-"
"9063d1cf-ee70-44b5-8ed7-4582fd207304","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","支出","亲友代付","微信","31.69","亲属卡","A 潇潇-中信银行信用卡(6976)-/"
"5254b85b-c963-4ab7-a0b3-82b76381f642","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","支出","亲友代付","微信","22.11","亲属卡","A 潇潇-中信银行信用卡(6976)-/"
"a0866a71-77c6-4b61-8388-f2b63fcd6f5e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","支出","美容美发","京东金融","9.41","佳洁士3D炫白小苏打牙膏170g 美白去黄去牙渍清新口气新老包装 随机发货","京东平台商户-京东白条-"
"f57f02d6-b56b-4c7d-861f-ce3570248ace","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-16","收入","投资理财","京东金融","0.03","京东小金库收益","京东小金库-小金库零用钱-"
"aab4a68f-e0c7-4b02-bdad-d7103a2a383c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-15","支出","日用百货","支付宝","13.15","wu**a","led专业级植物补光灯多肉红蓝光谱樱桃草莓育苗花卉蔬菜大棚室内-"
"fffbb584-b0fe-4d7c-91bb-62e47fc873fa","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-15","不计收支","投资理财","支付宝","0.93","易方达增金宝A","余额宝-2024.05.14-收益发放-"
"4ec3bd85-2bee-41ee-a71b-79f719f6a0e2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-15","支出","微信交易","微信","49","山东净享生活环保科技扫码收款","山东净享生活环保科技-中信银行信用卡(6976)-/"
"019cd802-283f-4a4b-8f65-f3b0415e50c6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-15","收入","投资理财","京东金融","0.03","京东小金库收益","京东小金库-小金库零用钱-"
"90334347-29ad-4aec-bbb8-363eb17a5cd9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-14","支出","日用百货","支付宝","0.02","广州**司","尼龙塑料扎带捆绑绳黑白色扎线带自锁式强拉力卡扣固定绑带束线带-"
"f874f13d-141b-45db-8055-536d00029dd3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-14","支出","爱车养车","支付宝","6","P云停车平台","停车支付6.00元(鲁QV726S)-"
"5d698d89-f320-4112-a27e-ee90d90f64d5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-14","不计收支","投资理财","支付宝","0.93","易方达增金宝A","余额宝-2024.05.13-收益发放-"
"16eecda9-17ce-44f6-b8da-9b449867c6cb","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-14","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"910dc97c-a687-40e4-b1a9-0ee3c8c2d3b0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","支出","爱车养车","支付宝","4","P云停车平台","停车支付4.00元(鲁QV726S)-"
"184c6f6d-3d47-4727-8cc9-c3e070995483","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","支出","文化休闲","支付宝","0","佛山**)","：青山盆/控根花盆加厚大号北欧简约透气不烂根大口径加AA03-"
"d409b655-64cf-4c28-b77f-6e05e34cd27b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","支出","文化休闲","支付宝","0","江苏**司","蔬菜种子四季阳台盆栽生菜韭菜草莓籽孑大全种植黑皮超甜播种特大-"
"f2eb8c71-d906-4b23-9e2c-bbf641aa24be","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","支出","文化休闲","支付宝","0.01","义乌**司","植物活力素养花专用通用型快速变活生根剂壮苗浓缩营养液免稀释-"
"16043f03-42d2-41e4-a429-7d2a16bb497d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","支出","日用百货","支付宝","0.02","潮州**厂","厨房刀具用品壁挂式多功能刀架置物架免打孔筷笼一体收纳架筷子筒-"
"d35da0a8-e282-43ff-a0ec-ec2cb5055b9a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","不计收支","投资理财","支付宝","0.94","易方达增金宝A","余额宝-2024.05.12-收益发放-"
"c5e16adb-716f-4108-9262-383e06a4d224","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","不计收支","其他","京东金融","267.74","白条自动还款","京东金融-小金库零用钱-"
"faaaabfa-2e06-43a6-9b81-de0de82e8dde","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-13","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"c22a2575-dc2a-4c69-b120-71ccddead675","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-12","支出","文化休闲","支付宝","0","美丽**品","扑克牌游戏道具家用娱乐纸牌桌游卡牌斗地主加厚整箱100副扑克牌-"
"d8539593-5ec9-4cbd-a18a-832d4d1507e4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-12","支出","亲友代付","支付宝","5.45","爱金木(倪潇)","亲情卡-"
"9de76b23-01d6-45bf-bb72-10ecb4c4ff26","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-12","不计收支","投资理财","支付宝","0.94","易方达增金宝A","余额宝-2024.05.11-收益发放-"
"de7dc2f7-d25d-4bcd-aa0a-4f3025c90a66","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-12","支出","亲友代付","微信","22.8","亲属卡","A 潇潇-中信银行信用卡(6976)-/"
"f658567f-6461-4e42-bac6-f108c0ae3731","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-12","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"1672fff0-3726-49e6-b231-7bc1f830fae6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-11","支出","数码电器","支付宝","1.11","深圳**司","5V2A充电头手机充电器头通用USB插头1A苹果5W华为多口小米适用OPPO荣耀红米正品10W双口安卓快充头数据线套-"
"5f416b1b-c6e8-4700-abe2-f5b5957a53ca","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-11","支出","文化休闲","支付宝","0.01","为民**店","植物活力素通用型养花专用快速复活激活液促芽壮根多肉绿植营养液-"
"c00a665e-f1b6-4800-853d-16f7ba61dc2e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-11","不计收支","投资理财","支付宝","0.94","易方达增金宝A","余额宝-2024.05.10-收益发放-"
"167ef99d-7ce6-4e48-b27b-604cc7b48919","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-11","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"172718d9-4ce6-458e-ad35-4bb2a78e880a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","支出","日用百货","支付宝","0.01","莫欺**p","得力胶棒学生用高粘度强力粘性固体胶胶水幼儿园儿童手工无毒粘胶-"
"7ba36d28-fd9f-459a-adb7-727b4a861568","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","支出","文化休闲","支付宝","0.21","花怡**店","【周年庆价】陶粒垫底花盆回填多肉铺面石彩色陶土粒水培养花卉营养土种植基质-"
"1a8059a9-98aa-4076-87a4-d449a02ed29d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"a37ba4f4-b9ea-48ce-80d1-b13cf0a9a4f6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝视频下滑提现-"
"29c88dfc-647c-4042-a196-010c7cd08cc7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","不计收支","投资理财","支付宝","0.1","易方达基金管理有限公司","余额宝-自动转入-"
"ee66a423-e27c-4e01-bad5-880bf958f632","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","收入","转账红包","支付宝","0.1","淘宝（中国）软件有限公司","淘宝视频签到提现-"
"114ddb83-c2b6-4c18-a173-f7dc9a525f02","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","不计收支","投资理财","支付宝","0.47","易方达增金宝A","余额宝-2024.05.09-收益发放-"
"f16619e8-b614-44e9-af4c-6703d6213fbe","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-10","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"166e08fd-ce05-49b3-b1a0-d2b4324b0609","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","不计收支","投资理财","支付宝","10000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-国投瑞银增利宝货币A-卖出至余额宝-"
"4de84e57-83fb-4a2e-ad43-42e2e9338d5c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","支出","日用百货","支付宝","11.34","揭阳**司","304不锈钢锅铲家用厨房炒菜加厚铁铲煎铲漏勺木手柄防烫厨具套装-"
"a235102a-c2d1-4cf6-bea7-4232d5bf2011","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","支出","日用百货","支付宝","0.32","长沙**行","【周年庆价】日式鸡尾锯锋利手锯特快进口超硬手把小锯子正品家用快速钢锯-"
"4f1ca90c-8840-40a1-a42e-c1e751becaf3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","不计收支","投资理财","支付宝","0.48","易方达增金宝A","余额宝-2024.05.08-收益发放-"
"e36eabac-3c17-4dab-90f3-f16b15fdf8c7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"167f8e47-e6a3-44cb-9f61-c86a184641b7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝视频下滑提现-"
"aaa8807b-866b-4ed5-878a-e9e4856ff32b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-09","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"b08c747d-2634-4c6d-a8f3-9c4f2355675c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"11334826-0959-432a-9b7e-cd28ea5df28b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","支付宝","0.01","*潇","测试-"
"eee15d5f-e69c-4c62-ba02-48644a48b009","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"58511638-ad39-4c5d-a6aa-086c16bd9355","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","支付宝","0.01","*潇","测试-"
"a037e4c1-d3bc-4434-9ea6-74503ef66d31","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"40db9845-43e3-4825-877b-c24aa15f0920","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","支付宝","0.01","*潇","%E6%B5%8B%E8%AF%95-"
"bdec5b2d-8521-4378-a195-48b5078a151b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"cc8245a1-98ee-43ec-b263-af51ca094c80","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","支付宝","0.01","*潇","测试-"
"2ad833ea-3b70-4bdb-bdda-e6aa1aad6c15","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"d5cbb5b4-2084-4cef-86a7-46c5a5923048","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","支付宝","0.01","*潇","Iphone6 16G-"
"a860d25c-7204-4fa2-a2a2-dd9a1e33837e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","80.01","*潇","Iphone6 16G-"
"10ccbdcd-e520-41f5-a20c-ccca05fd86b0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","支出","充值缴费","支付宝","50","山东港华燃气集团有限公司","燃气费-*玉洁-"
"e27c2a0a-4dc3-48ea-867e-eb873715ced4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.48","易方达增金宝A","余额宝-2024.05.07-收益发放-"
"13bf86b7-7d9b-445d-b086-273d34501ec8","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","支出","文化休闲","支付宝","0.88","路过**铺","彩色陶粒颗粒花用垫底花卉铺面透气养花水培盆栽铺面石多肉营养-"
"8379a30d-8f54-4b82-a716-686f6e9f30c2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"b57b10f2-6813-499f-b346-2bd27a57d316","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝视频下滑提现-"
"7825df57-05e6-4b9a-9f4a-afb7a7d16373","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","支出","日用百货","支付宝","22.97","港兴**8","【60卷加量装】丽邦5层卫生纸巾家用实惠装卷纸厕纸便携装-"
"7aeb0d1d-6d7b-49c4-8970-47716108f3ce","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","其他","微信","0.01","/","打开拼多多，领更多现金红包-/-打开拼多多，领更多现金红包"
"7ab0fcdc-f2b7-455c-b57b-9b748a81245e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-08","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"f70bcee9-1892-47af-a317-244a22a119ff","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","不计收支","投资理财","支付宝","1000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-广发道琼斯美国石油开发与生产指数(QDII-LOF)A-买入-"
"e43c177b-8003-41ce-96c4-ffd23f8bdc5f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.06-收益发放-"
"5ecae48e-7958-4787-8ba6-fbb9d31f205b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","支出","文化休闲","支付宝","0","路过**铺","彩色陶粒颗粒花用垫底花卉铺面透气养花水培盆栽铺面石多肉营养-"
"441208db-1774-465f-a1a8-8c8bc50b9383","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","支出","日用百货","支付宝","8.84","海门**司","【周年庆价】床单单件夏季学生宿舍单人裸睡100水洗棉被单三件套非纯棉全棉双-"
"595162e4-5015-4dbb-8503-ff62b3324bf9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","不计收支","投资理财","支付宝","0.3","易方达基金管理有限公司","余额宝-自动转入-"
"87bb5d1d-99d1-4fcc-9228-413e4d34a423","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","收入","转账红包","支付宝","0.3","淘宝（中国）软件有限公司","淘宝视频每日看视频提现-"
"8afb478a-39d2-43a6-a63c-79d836003b40","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","不计收支","投资理财","支付宝","0.1","易方达基金管理有限公司","余额宝-自动转入-"
"540396ed-aaa8-4995-a1a8-9d53760d2a86","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","收入","转账红包","支付宝","0.1","淘宝（中国）软件有限公司","淘宝视频签到提现-"
"520cab8e-8dfc-44ed-84c9-3717230c3341","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","支出","亲友代付","微信","20.08","亲属卡","A 潇潇-中信银行信用卡(6976)-/"
"7a2242e9-c43b-4d29-9a1d-362d2698a8e4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-07","收入","投资理财","京东金融","0.14","京东小金库收益","京东小金库-小金库零用钱-"
"61a7aaa4-7a7d-43e7-ab61-04149f7810bb","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","不计收支","投资理财","支付宝","0.1","易方达基金管理有限公司","余额宝-自动转入-"
"30466886-0e18-465c-beca-c25c1fec177d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","收入","转账红包","支付宝","0.1","淘宝（中国）软件有限公司","淘宝视频新人专享提现-"
"9b742378-0e32-437a-831c-69e5ea7cabc0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","支出","医疗健康","支付宝","17.94","可孚**店","可孚医用外科口罩一次性医疗成人白色灭菌单独包装正品官方旗舰店-"
"22b35c97-72d8-45a6-b61c-4d7b3be6f405","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.05-收益发放-"
"be7bd18f-a7ac-4be6-a9c9-9af392271a93","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","支出","文化休闲","支付宝","0.15","路过**铺","彩色陶粒颗粒花用垫底花卉铺面透气养花水培盆栽铺面石多肉营养-"
"71fb9c4b-fab0-4fac-a192-ea1c8d6fe9c9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-06","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"2190ab27-0956-4953-b52f-9efbf29dcff0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-05","支出","充值缴费","支付宝","100","中国移动","为15063355910话费充值-"
"13844996-a50e-4b6c-9bd7-263488f392a6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-05","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.04-收益发放-"
"47e93c0c-60f3-4927-b5a8-a02eef111cca","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-05","支出","微信交易","微信","13.4","美团订单-24050511100400001302565480947952","美团平台商户-中信银行信用卡(6976)-/"
"af6c4c20-25fe-45ef-963d-99c65dea6dc7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-05","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"243034e0-d673-451b-99aa-acc6c99676a6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-04","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.03-收益发放-"
"67c7047d-db54-495a-9b9e-fe5bb4da6eba","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-04","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"1b80a5ce-78f4-435e-928e-ddc47da89d8b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-03","支出","文化休闲","支付宝","0.15","路过**铺","彩色陶粒颗粒花用垫底花卉铺面透气养花水培盆栽铺面石多肉营养-"
"c658c4ef-da7c-40ab-a69f-02df3e23f2a9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-03","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.02-收益发放-"
"f4b62c53-0684-41db-9617-7f8e762a292e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-03","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"15d4c83a-94e5-423c-abb8-1041ab2e8b9d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","支出","数码电器","支付宝","214.43","凌云销售部","郯城县红花乡供销加油站-2024050218093822091081-"
"9f62484c-2580-45a3-907a-bd4ad18e4da5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","支出","数码电器","支付宝","0.07","深圳**司","【狂欢价】网线对接头延长器转接头千兆rj45网络直通头宽带水晶头监控线接口-"
"7ab6f8c7-48cd-4476-be9a-ae9f3d86d7db","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","支出","文化休闲","支付宝","0.9","恒宇**艺","新款加厚树脂兰花专用盆仿紫砂加深简约大号君子兰仿陶瓷塑料花盆-"
"2163c818-f895-46fd-83fd-fe3d6f7f91cf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.05.01-收益发放-"
"72518aaa-4010-4e73-a541-fc8854e26811","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","支出","美容美发","京东金融","25.44","飘柔蓬松洗发水去油男士女士日常护理家庭装绿茶精华洗发露膏750g控油","京东平台商户-京东白条-"
"632dae4b-6d97-4ac3-9b02-e5a51b1f76e0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-02","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"ff6cf1ae-319d-4009-be9d-b8a9bce3703a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","不计收支","日用百货","支付宝","0.03","上饶**司","【狂欢价】厨房水槽过滤网下水道水池洗碗槽地漏提笼垃圾漏网洗菜盆漏水网袋-"
"1fea4b6a-753a-4c62-a348-4ff287ac0f2f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","不计收支","退款","支付宝","0","风云**司","退款-【狂欢价】网线家用六类千兆高速10室外路由器电脑宽带水晶头电竞网络线成品 等多件-"
"8ce87d36-97da-4a10-943c-45d55dc94fb8","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","不计收支","退款","支付宝","8.62","风云**司","退款-【狂欢价】网线家用六类千兆高速10室外路由器电脑宽带水晶头电竞网络线成品 等多件-"
"41ec0ac3-eee6-4a8d-ab0b-c211f5aeaad9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","支出","数码电器","支付宝","8.62","风云**司","【狂欢价】网线家用六类千兆高速10室外路由器电脑宽带水晶头电竞网络线成品 等多件-"
"84b83bdd-003d-4bf3-8b6b-89f4f1006f92","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","不计收支","投资理财","支付宝","0.53","易方达增金宝A","余额宝-2024.04.30-收益发放-"
"74a36dc8-f960-4e43-8bf7-84865a602bdc","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","支出","微信交易","微信","10","西区4号","罗庄区茗食综合店-零钱-/"
"8776bd1a-55b1-4b50-a6a5-6a8d28e0972b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","支出","微信交易","微信","500","储值","山东顺通石化有限公司-中信银行信用卡(6976)-/"
"e4d028a2-28aa-4712-a594-4803d72d052e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","支出","微信交易","微信","29.7","团购消费","山东顺通石化有限公司-零钱-/"
"9ddf5790-1830-4f9b-bb27-7f4a964deeec","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-05-01","收入","投资理财","京东金融","0.04","京东小金库收益","京东小金库-小金库零用钱-"
"619d1200-9aaf-4e4f-9869-15b6ab593a17","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","不计收支","退款","支付宝","3.9","福建**司","退款-【狂欢价】擀面杖案板套装实木大号小号压面棍家用加长赶杆面棍干擀面棒神器-"
"210b69c6-f8b4-4299-b0d9-fe1743affcaf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","支出","日用百货","支付宝","3.9","福建**司","【狂欢价】擀面杖案板套装实木大号小号压面棍家用加长赶杆面棍干擀面棒神器-"
"e0be8ab7-1b70-47ab-bde1-425a19670c61","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","不计收支","投资理财","支付宝","1000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-摩根日本精选股票(QDII)A-买入-"
"8c2d43c5-9627-4c37-a71a-190e45fad88e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","不计收支","投资理财","支付宝","1000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-华安标普全球石油指数(QDII-LOF)A-买入-"
"7a7002bb-e8a9-447b-830d-b25766ea3800","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","不计收支","投资理财","支付宝","0.62","易方达增金宝A","余额宝-2024.04.29-收益发放-"
"0e38fc1d-91e4-4318-bd5c-7b6a77619802","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-30","支出","微信交易","微信","16.69","美团订单-24043011100400001301698098957952","美团平台商户-零钱-/"
